title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
DevOps Engineer,,Алматы,ТОО Globerce Inc.,,"Опыт работы DevOps-инженером или на схожей позиции не менее 3 лет. Знание и опыт работы с контейнеризацией и оркестрацией (Docker, Kubernetes). Практический опыт работы с облачными платформами (Yandex Cloud). Знание систем управления конфигурациями (Ansible). Опыт работы с CI/CD-инструментами (GitLab CI). Навыки работы с системами мониторинга и логирования (Prometheus, Grafana, ELK). Уверенное знание Linux и сетевых технологий (DNS, VPN, Firewall, Load Balancer). Знание языков программирования или скриптов (Python, Bash). Понимание принципов IaC (Infrastructure as Code). Будет преимуществом: Опыт работы с высоконагруженными системами и микросервисной архитектурой. Навыки работы с базами данных (PostgreSQL, MySQL, Redis). Опыт настройки систем резервного копирования. Сертификаты, подтверждающие компетенции (AWS, Azure, Kubernetes). Наши бенефиты: Удобный гибкий график работы; Трудоустройство по ТК РК; ДМС для сотрудников и их близких; Материальная помощь в различных жизненных ситуациях (рождение ребенка, свадьба, утрата близкого и тому подобное); Соревнования по кибер и спортивным дисциплинам; Скидки на спортивные абонементы в ведущих фитнес-клубах, комплименты от популярных заведений (десерты & кофе), подарки и бонусы от ряда наших партнеров, фруктовая среда, English Club внутри компании; Корпоративная техника (ноутбуки/мониторы); Технологичный офис в центре Алматы.","Проектирование, настройка и оптимизация CI/CD-процессов для автоматизации сборки, тестирования и релизов. Поддержка, мониторинг и улучшение надежности инфраструктуры и сервисов. Настройка и управление облачными платформами (Yandex Cloud, AWS) или локальной (on-premise) инфраструктурой. Автоматизация рутинных процессов с использованием современных инструментов (Terraform, Ansible). Настройка и управление Kubernetes-кластерами. Настройка систем мониторинга и логирования (Prometheus, Grafana, ELK). Работа над безопасностью инфраструктуры: управление доступами, настройка сетей, выявление и устранение уязвимостей. Взаимодействие с командами разработки и тестирования для интеграции DevOps-практик в рабочие процессы. Устранение инцидентов и решение проблем в инфраструктуре, обеспечение высокой доступности сервисов.",,3–6 лет,,https://almaty.hh.kz/vacancy/132282189
Developer (Full‑Stack / Cloud Focus),,Алматы,ТОО АЙКЬЮВИА Солюшнс Казахстан,,"Job Overview We are expanding our technology capabilities across Kazakhstan and looking for a skilled Developer to join our growing regional team. In this role, you will design, develop, and deliver modern software solutions used across the Eurasia and global organization. You will work with the latest cloud technologies (Azure, Databricks), modern programming languages, and collaborate closely with global engineering teams. This is a great opportunity to contribute to impactful, large‑scale projects, while working remotely from anywhere in Kazakhstan. This position focuses on hands‑on development, full‑stack work, and high standards of software quality—no user support or helpdesk responsibilities. What You Will Do (Essential Functions) Design and develop software products and business process solutions based on functional and technical requirements. Contribute across the full application stack: front‑end, back‑end, cloud, databases, CI/CD, and more. Participate in the migration of regional systems to global Azure‑based components. Analyze and resolve complex code issues, optimize performance, and write clean, maintainable code. Define and apply advanced software testing standards and conduct comprehensive testing activities. Perform code reviews, refactor legacy modules, and optimize queries (SQL and cloud‑based). Lead medium‑scale development initiatives within the team. Support onboarding of new engineers and contribute to knowledge‑sharing activities. What We’re Looking For (Qualifications & Requirements) Education Bachelor’s degree in Computer Science, Software Engineering, or equivalent technical background. Technical Skills – Must Have Programming: Python (primary language) Scala (Spark-level) Experience with any of the following is an advantage: Java, Angular, C# Cloud & Big Data: Microsoft Azure Azure Databricks (clusters, jobs, SQL warehouses, environments, cost monitoring) CI/CD & DevOps: GitLab, CI/CD pipelines Databricks jobs & notebook deployments Docker (incl. creating custom runtime images) Containers: Docker Kubernetes Databases: MS SQL or equivalent experience with relational databases Other Requirements English proficiency is mandatory – this role interacts daily with global teams. 3–5 years of hands‑on commercial software development experience. Practical (not only theoretical) experience with Azure + Databricks in previous roles. What We Offer Opportunity to join a fast‑growing Kazakhstan hub supporting global initiatives. Work with modern cloud technologies and scalable data platforms. Full flexibility with a home‑based role, open to candidates from any region in Kazakhstan. Collaborative environment with access to global expertise, training, and technical mentorship. Competitive compensation aligned with the local market. About the Team Our development team supports production across the CIS and Eurasia region and is now fully transitioning to global Azure‑based components. You will join a technically strong team with an international footprint, working on impactful digital solutions used worldwide. IQVIA is a leading global provider of clinical research services, commercial insights and healthcare intelligence to the life sciences and healthcare industries. We create intelligent connections to accelerate the development and commercialization of innovative medical treatments to help improve patient outcomes and population health worldwide. IQVIA is committed to integrity in our hiring process and maintains a zero tolerance policy for candidate fraud. All information and credentials submitted in your application must be truthful and complete. Any false statements, misrepresentations, or material omissions during the recruitment process will result in immediate disqualification of your application, or termination of employment if discovered later, in accordance with applicable law. We appreciate your honesty and professionalism.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132187646
"CTO / Head of Engineering (AI + Healthcare, co-builder уровня)",,Астана,ТОО Bas marketing (Бас маркетинг),,"Мы строим SmileOS — платформу на базе искусственного интеллекта для управления стоматологическими клиниками. У нас уже есть: - 5 собственных клиник (живой рынок и данные) - чёткое понимание боли (финансы, контроль, продажи, обучение) - продуктовая стратегия (не гипотеза, а практика) Наша цель — создать систему, которая: - увеличивает прибыль клиник - контролирует персонал - обучает сотрудников - автоматизирует операционные процессы --- 🚀 Роль Ищем CTO, который: - построит архитектуру платформы с нуля - станет технологическим лидером - соберёт и возглавит команду разработки Это не роль “поддерживать код”, это роль создать технологическую компанию внутри бизнеса. --- 🧩 Задачи - Разработка архитектуры SmileOS (modular AI platform) - Выбор и обоснование технологического стека - Построение backend-инфраструктуры и API - Интеграции с медицинскими системами (MIS/CRM) - Организация работы команды (backend, frontend, AI) - Контроль качества и масштабируемости решений - Внедрение DevOps и best practices --- 🧠 Требования - Опыт CTO / Tech Lead / Lead Backend от 5 лет - Опыт построения систем с нуля (очень важно) - Понимание архитектуры high-load / scalable систем - Опыт работы с облаками (AWS / GCP) - Умение принимать решения, а не “ждать ТЗ” - Желательно: опыт с AI/ML продуктами или data-heavy системами --- Что критично - Ты умеешь упрощать, а не усложнять - Ты мыслишь продуктом, а не только кодом - Ты способен быстро доводить до результата --- 💰 Условия - Фикс + опцион / доля (обсуждается) - Полный рабочий день - Возможность построить компанию с нуля - Доступ к реальным данным и рынку (не sandbox) --- 📌 Почему это интересно - У нас уже есть инфраструктура (клиники) - Это не “стартап без продукта”, а системный бизнес - Можно создать стандарт индустрии стоматологии --- 📩 Напишите кратко: - какие системы вы строили с нуля - чем вы гордитесь как архитектор",,,3–6 лет,,https://almaty.hh.kz/vacancy/132101378
Эксперт в отдел DevSecOps,,Алматы,"Евразийский банк, АО",,"Понимание и опыт работы с GitLab CI/CD; Навык работы с Docker контейнерами, понимание их устройства, опыт создания образов; Понимание принципов работы Kubernetes; Знакомство с какими-либо инструментами из категорий SAST/DAST/SCA, опыт их настройки и запуска будет плюсом; Опыт построения процессов SSDLC или участия в проектах, связанных с безопасностью инфраструктуры\\кода\\пайплайнов будет плюсом; Опыт работы в позиции DevOps инженера не менее 2 лет или опыт работы в позиции DevSecOps инженера от года; Опыт работы с Docker и оркестраторами контейнеров (Kubernetes); Опыт создания и управления конвейерами CI/CD с использованием GitLab CI; Опыт работы с инструментами управления конфигурацией, такими как Ansible, Terraform; Опыт автоматизации (bash, python); Желание развиваться в направлении безопасности разработки и DevOps инфраструктуры, понимание принципов SSDLC;","Обеспечение и мониторинг безопасности инфраструктуры k8s; Автоматизация для предыдущего пункта; Поддержка процессов безопасной разработки; Помощь в построении пайплайнов, настройке ПО, поддержании актуальных версий ПО; Тестирование и внедрение инструментов безопасной разработки, ознакомление с ними команд разработки;",,1–3 года,,https://almaty.hh.kz/vacancy/131895766
DevOps-инженер,от 900 000 ₸ за месяц,Алматы,ТОО Sapa Digital Communications,,"-Глубокие знания по администрированию ОС Linux -Понимание принципов построения сетей (TCP/IP, маршрутизация, DNS, NAT, firewall) -Опыт администрирования сетей и настройки VPN (WireGuard / OpenVPN / IPsec) -Опыт работы с Kubernetes: Deployments, StatefulSets, Services, Ingress, ConfigMaps/Secrets, RBAC, Helm -Опыт работы с HashiCorp Vault (или аналогами) для управления секретами -Опыт эксплуатации брокеров сообщений (Kafka и/или RabbitMQ) -Опыт администрирования кластеров баз данных (PostgreSQL / MySQL / MongoDB / Redis): настройка репликации, failover, backup/restore, тюнинг, миграции -Навыки работы с системой контроля версий Git -Опыт работы с CI/CD системами: GitLab CI, GitHub Actions -Опыт настройки мониторинга и логирования (Prometheus, Grafana, ELK/Loki, Alertmanager) Если вы подходите под требования, то просим откликнуться!","-Подготовка окружений для развёртывания, их поддержка и обновление -Чтение логов и поиск корневых причин инцидентов -Работа с Kubernetes: развёртывание и поддержка кластеров, написание и поддержка манифестов и Helm-чартов, настройка Ingress, работа с операторами и CRD, управление ресурсами и квотами, troubleshooting подов и нод -Работа с HashiCorp Vault: хранение и выдача секретов, настройка политик доступа, интеграция с Kubernetes и CI/CD -Администрирование и поддержка брокеров сообщений (Kafka, RabbitMQ): настройка кластеров, топиков/очередей, мониторинг, резервное копирование -Администрирование и поддержка кластеров баз данных (PostgreSQL): установка, настройка репликации и отказоустойчивости, -тюнинг производительности, управление пользователями и правами, настройка резервного копирования и восстановления, мониторинг состояния -Администрирование сетей и VPN: настройка маршрутизации, firewall, VPN-серверов и клиентских подключений (WireGuard, OpenVPN), траблшутинг сетевой связности -Настройка и поддержка существующих CI/CD процессов проекта -Пакетирование компонентов и их зависимостей -Сопровождение и настройка окружений как в облаке, так и на физическом оборудовании",,3–6 лет,,https://almaty.hh.kz/vacancy/132426429
DevOps-инженер,,,ASE SOLUTION LTD,,"Международная digital-команда, развивающая собственные технологические продукты и инфраструктуру для high-load систем и работы с глобальным трафиком. Сейчас мы усиливаем техническую команду и ищем DevOps Engineer, который поможет масштабировать инфраструктуру и обеспечивать стабильную работу платформы под высокий трафик.  Чем предстоит заниматься Проектировать и развивать отказоустойчивую инфраструктуру в Kubernetes (GKE) под высокий RPS Масштабировать систему (автоскейлинг, балансировка, оптимизация ресурсов) Управлять микросервисной архитектурой и сетевыми взаимодействиями Настраивать и оптимизировать CDN (Cloudflare / CloudFront) для глобальной доставки PWA Строить полноценную observability систему (Prometheus, Grafana, логирование, трейсинг, алерты через SLO/SLI) Обеспечивать безопасность инфраструктуры (IAM, secrets management, DDoS protection, аудит) Работать с распределёнными БД (CockroachDB / PostgreSQL): репликация, шардирование, бэкапы, миграции Развивать и поддерживать CI/CD пайплайны (GitHub Actions / GitLab CI, канареечные деплои, rollback) Автоматизировать инфраструктуру через Terraform / Ansible Использовать Temporal для оркестрации распределённых воркфлоу Участвовать в архитектурных решениях и технической стратегии Наставлять младших инженеров и делиться экспертизой Технологический стек Linux (Ubuntu), Bash Docker, Kubernetes (production уровень, GKE) Nginx, CDN (Cloudflare / AWS CloudFront) CockroachDB / PostgreSQL Prometheus, Grafana, Loki / Tempo Terraform, Ansible GitHub Actions / GitLab CI Temporal (обязательно) Google Cloud Platform (GKE, VPC, IAM, Cloud Storage) (опционально) AWS / Azure Требования 5+ лет коммерческого опыта, из них 3+ года в роли DevOps / SRE Опыт работы с high-load системами (тысячи RPS, миллионы пользователей) Глубокая экспертиза в Docker и Kubernetes (production-кластеры, Helm, сетевые политики, security) Продвинутое понимание сетей (TCP/IP, DNS, HTTP/2, gRPC, балансировка) Практический опыт работы с GCP (GKE, IAM, VPC) Опыт построения CI/CD и инфраструктуры как кода Опыт работы с Temporal или аналогичными системами оркестрации Опыт администрирования БД (репликация, шардирование, отказоустойчивость) Опыт построения мониторинга и observability систем Будет плюсом Опыт с CockroachDB в распределённых кластерах Опыт внедрения Service Mesh (Istio / Linkerd) Понимание GitOps (ArgoCD / Flux) Опыт разработки на Go / Python Сертификации (CKA / CKAD / GCP DevOps) Мы ожидаем от кандидата Системное мышление и способность проектировать архитектуру под рост нагрузки Умение работать с компромиссами (stateful vs stateless, consistency vs availability) Проактивность и ownership за инфраструктуру Опыт решения критических инцидентов (DDoS, падения, деградации) Умение чётко и понятно объяснять технические решения Будет плюсом: Работал с глобальными GEO (EU / LATAM / US / Asia) Масштабировал системы с сотен до тысяч RPS Снижал время восстановления (MTTR) и повышал стабильность системы Имеешь реальные кейсы оптимизации инфраструктуры с цифрами Условия Конкурентная заработная плата (обсуждается индивидуально) Испытательный срок: 3 месяца Возможность влиять на архитектуру и технические решения Работа с high-load продуктом и сложной инфраструктурой",,,3–6 лет,,https://almaty.hh.kz/vacancy/132548526
Senior Python Backend Engineer,от 700 000 ₸ за месяц,Астана,ТОО K-Line Network,,"Python 3.10+ (уверенно) Опыт проектирования систем уровня SaaS (желательно multi-tenant) Отличное знание PostgreSQL: индексы, транзакции, блокировки оптимизация запросов (EXPLAIN/ANALYZE) миграции, схемы Опыт построения API: REST (обязательно) OpenAPI/Swagger (обязательно) Опыт с backend-фреймворками: Django/DRF и/или FastAPI (желательно оба на уровне понимания) AuthN/AuthZ: JWT, OAuth2 RBAC/ABAC подходы, принципы least privilege Очереди и фоновые задачи: RabbitMQ + Celery/RQ (или аналог) Кеширование и сессии: Redis (кеш, rate-limit, locks) Инфраструктура: Docker, docker-compose Nginx (reverse proxy) базовый Linux/DevOps кругозор (логирование, healthchecks) Nice-to-have: Опыт с audit/compliance логами Event-driven паттерны (outbox, idempotency) Multi-tenant изоляция (tenant_id + RLS/политики) Базовые знания фронта (чтобы грамотно делать контракты API) Ожидаемые результаты (Definition of Done по роли) Архитектурный документ (diagram + ADR решения) Скелет проекта + стандарты разработки Реализовано Core: tenants, RBAC, meta-model, audit log Настроен CI/CD, тестовый контур, линтеры","Проектирование архитектуры backend (модульный монолит, multi-tenant, RBAC) Проектирование модели данных (PostgreSQL) и мета-модели no-code конструктора Выбор технологий и стандартов (кодстайл, CI/CD, логирование, мониторинг) Разработка критических компонентов: ядро метаданных (entities/fields/relations) механика прав доступа (RBAC) аудит-лог событийная модель/очереди для автоматизаций",,3–6 лет,,https://almaty.hh.kz/vacancy/131998963
Lead Backend Developer (Java/Angular),,Алматы,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",,"We are seeking an experienced Lead Backend Developer with expertise in Java to join our innovative team. You will contribute to the development of high-quality, cloud-based enterprise applications, collaborating with peers to implement modern solutions and optimize backend architectures. Unlock the potential of remote work in Kazakhstan, giving you the flexibility to work from home or access our offices in Astana, Almaty or Karaganda. Responsibilities Deliver high-performing, maintainable code that meets quality standards Participate in code reviews and provide constructive feedback during review sessions Collaborate on the full-stack application architecture, leveraging modern cloud services Stay informed about emerging technologies and identify solutions that enhance project outcomes Troubleshoot challenges and offer hands-on support when necessary Define and refine best practices for building, testing, and deploying applications Design and develop scalable APIs with seamless third-party integrations Partner with stakeholders to ensure alignment and effective project collaboration Document application architecture and processes in an efficient and understandable manner Apply structured problem-solving approaches while incorporating creative ideas Requirements 8+ years of experience with cloud-based enterprise application development 5+ years of professional experience in backend development with a proven focus on Java and Spring Boot At least 1 year of relevant leadership experience Strong experience in Java 17, Spring Boot 3.x, Liquibase, and/or Spring Core/JPA/security Experience with Angular Expertise in Azure services and Azure DevOps (Repo, Pipeline, CI/CD) Understanding of API design, third-party API integrations, and databases such as MS SQL Server and H2 Expertise in microservices architectures and their practical application Strong skills in working with containerized environments using Docker Background in managing and querying relational databases such as SQL Background in agile software engineering practices with solid technical knowledge Proven ability to work collaboratively with global stakeholders Capability to clearly describe and document application architectures and processes Analytical skills to approach problems systematically and creatively Strong communication skills across written, verbal, and presentation formats Excellent command of written and spoken English (B2+ level) Nice to have Understanding of Kubernetes for container orchestration Experience in Insurtech, insurance, and/or product development environments We offer/Benefits We connect like-minded people: Delivering innovative solutions to industry leaders, making a global impact Enjoyable working environment, whether it is the vibrant office or the comfort of your own home Opportunity to work abroad for up to two months per year Relocation opportunities within our offices in 55+ countries Corporate and social events We invest in your growth: Leadership development, career advising, soft skills and well-being programs Certifications, including GCP, Azure and AWS Unlimited access to LinkedIn Learning and Udemy Free English classes with certified teachers Discounts in local language schools, including online courses for the Kazakh language We cover it all: Participation in the Employee Stock Purchase Plan Monetary bonuses for engaging in the referral program Medical & family care package Six trust days per year (sick leave without a medical certificate) Coverage of psychology sessions of your choice Benefits package (sports activities, a variety of stores and services) EPAM is a team of technologists and innovators united by a passion for technology. In Kazakhstan, we operate across all cities with offices in Astana, Almaty, and Karaganda and work with the world's leading companies from different industries. In 2023, EPAM received the Export Excellence Award at the esteemed Digital Bridge Awards, showcasing our commitment to excellence and innovation.",,,более 6 лет,,https://almaty.hh.kz/vacancy/132161801
Senior DevSecOps,,,"ТОО Small, ТМ (Скиф Трейд, ТОО)",,"Опыт DevOps / DevSecOps от 3 лет. Практический опыт работы с GitLab CI/CD. Опыт внедрения SAST / SCA. Опыт работы с Docker и Kubernetes. Понимание принципов SSDLC. Опыт работы с Vault или аналогичными системами. Понимание принципов сетевой и инфраструктурной безопасности. Linux на уровне уверенного администратора. Будет преимуществом: Опыт внедрения admission controller (OPA / Kyverno). Опыт container signing (cosign). Опыт работы с SBOM (Syft и др.) Опыт внедрения security в production-K8s. Опыт участия в SOC2 / ISO 27001. Мы предлагаем: Возможность работать удаленно или в офисе в Алматы. Участие в построении DevSecOps-практик с нуля в крупной технологической компании. Реальное влияние на архитектуру разработки, CI/CD и платформенных решений. Работа с современной инфраструктурой: Kubernetes, облако, собственные ЦОДы, микросервисная архитектура. Свободу в выборе инструментов и подходов - безопасность не по чеклисту, а по инженерной логике. Поддержку со стороны команды ИБ и вовлечённость бизнеса в развитие цифровых сервисов. Возможность выстроить устойчивую модель безопасной разработки, которая станет стандартом для всей компании. Конкурентную компенсацию и долгосрочные задачи без безопасности ""для галочки"".","Встроить проверки безопасности в CI/CD (SAST, SCA, image scanning). Обеспечить сканирование контейнерных образов и базовых image. Настроить безопасное хранение и использование секретов через Vault. Исключить статические секреты из репозиториев и pipeline. Реализовать базовую модель SSDLC для всех новых проектов. Настроить контроль конфигураций Kubernetes (RBAC, admission policies). Обеспечить формирование SBOM для сервисов. Совместно с ИБ определить блокирующие и неблокирующие проверки. Подготовить документацию и регламенты по secure CI/CD.",,3–6 лет,,https://almaty.hh.kz/vacancy/131859171
Junior DevOps Engineer (Azure),,,Andersen,,"Andersen is hiring a Junior DevOps Engineer (Azure) for a project supporting infrastructure for digital platforms, ensuring scalability, security, and reliable system operations across products. The customer is an international organization operating in the research and analytics domain. It supports companies in understanding customer perceptions and improving product and brand experiences through data-driven insights. With extensive industry experience and a global presence, the organization combines scientific approaches with modern technologies to deliver scalable research solutions, while promoting responsible innovation and long-term partnerships. The project is focused on providing infrastructure support for a group of digital products across multiple business units. The team ensures stable, scalable, and secure environments that enable efficient operation of research, branding, and content production platforms. Responsibilities: Automating Building of Application Code using Build Pipeline in Bitbucket and Azure DevOps. Troubleshooting Applications and Infrastructure resources hosted in Azure. Implementing Infrastructure as Code for cloud using Terraform, ARM Templates, Bicep. Implementing security best practices for Azure environments. Supporting all cloud resources in Azure. Automating deployment of Application Code using tools like Azure Pipelines / Ansible / Octopus Deploy. Developing monitors and alerts for errors and performance. Developing and managing CI/CD processes for different types of applications and automating as many processes as possible. Working in an Agile environment to support individuals on proper DevOps practices. Managing and supporting customer environments in Microsoft Azure cloud. Managing the full release process Supporting development teams in technical questions of continuous integration/continuous delivery, delivery organizations. Consulting customers on technical aspects of installation, sizing, and scaling. Developing, implementing and maintaining the CI/CD pipeline to system integration environment. Must-haves: Experience as a DevOps Engineer for 1+ years. Commercial experience across designing, deploying and managing cloud environments in Azure. Understanding of Agile and DevOps principles, Experience working in an Agile development environment. Experience of containers and container orchestration using Docker, Kubernetes, and AKS. Experience with infrastructure-as-code tools like Terraform, ARM Templates, Helm, or Pulumi. Experience of pipeline build/deploy tools such as Bitbucket. In-depth automation and scripting using tools such as PowerShell, AZ CLI, Python, Bash. Detailed knowledge of configuration management technologies like DSC, Puppet, Chef, SaltStack, or Ansible. Thorough knowledge of logging and monitoring tools such as Prometheus, Grafana, Azure Monitor, Azure Log Analytics, Azure App Insights, New Relic, or Datadog. Knowledge of cloud platform design patterns and best practices. Knowledge of common database and caching technologies, such as Azure SQL, CosmosDB, MongoDB, PostgreSQL, MySQL/MariaDB, Neo4j or Redis. Basic knowledge of common programming languages used in modern web application development, such as C#, Python, JavaScript, TypeScript, or PHP. Expert skills with PowerShell scripting and reading/analyzing Web technologies such as JSON, HTML, JavaScript, XML, jQuery, etc. Sufficient knowledge of Microsoft Azure and Entra. Git version control system experience. Exposure to iterative/agile development methodologies and experience of enabling team delivery through technology. Level of English – from Intermediate+ and above. Nice-to-haves: Experience with other cloud platforms and technologies. Reasons why this job would be interesting to you: Experience in teamwork with leaders in FinTech, Healthcare, Retail, Telecom, and others. Andersen cooperates with such businesses as Samsung, Siemens, Johnson & Johnson, BNP Paribas, Ryanair, Mercedes, TUI, Verivox, Allianz, T-Systems, etc.. The opportunity to change the project and/or develop expertise in an interesting business domain. Job conditions – you can work both fully remotely and from the office or can choose a hybrid variant. Guarantee of professional, financial, and career growth! The company has introduced systems of mentoring and adaptation for each new employee. The opportunity to earn up to an additional 1,000 USD per month, depending on the level of expertise, which will be included in the annual bonus, by participating in the company's activities. Access to the corporate training portal, where the entire knowledge base of the company is collected and which is constantly updated. Bright corporate life (parties / pizza days / PlayStation / fruits / coffee / snacks / movies). Certification compensation (AWS, PMP, etc). Referral program. English courses. Private health insurance and compensation for sports activities. Your personal data is protected in accordance with GDPR regulations. Join us!",,,1–3 года,,https://almaty.hh.kz/vacancy/132386126
Site Reliability Engineer (Middle / Senior),,Алматы,Kaspi.kz,,,"Для уровня Middle: Обеспечение стабильности и высокой доступности сервисов (SuperApp / OPay). Внедрение и мониторинг метрик SLI/SLO, оперативное реагирование на алерты. Деплой и сопровождение сервисов в Production. Поддержка и развитие пайплайнов CI/CD. Участие в on-call дежурствах и процессе Incident Management. Разбор инцидентов (участие в RCA и составлении postmortem). Базовый анализ производительности системы, поиск узких мест. Автоматизация рутинных операционных задач (снижение toil). Для уровня Senior (дополнительно к задачам Middle): Проектирование архитектуры отказоустойчивых и масштабируемых систем. Управление Error Budget, самостоятельное проведение и лидирование процессов RCA/postmortem. Прогнозирование нагрузки (Capacity planning) и подготовка инфраструктуры к пикам. Оптимизация процессов доставки кода (Lead time, MTTR, Change failure rate). Развитие сквозного Observability (метрики, логи, распределенная трассировка). Внедрение, адаптация практик SRE в продуктовых командах. Участие в принятии ключевых архитектурных решений и менторство инженеров в команде. Что мы ожидаем от вас: Обязательный стек для Middle: Уверенное администрирование Linux. Хорошее понимание принципов SRE (SLO, Error budget, Toil). Уверенные знания Kubernetes (опыт работы с Helm, базовый k8s networking). Опыт настройки CI/CD (GitLab CI / Jenkins) и работы с IaC (Ansible). Опыт выстраивания мониторинга (Prometheus, Grafana, VictoriaMetrics или аналоги) и работы с логами (ELK / OpenSearch). Понимание сетевого стека и базовых протоколов (TCP/IP, HTTP/HTTPS, DNS). Опыт эксплуатации БД (PostgreSQL, MongoDB, Redis) и базовое понимание Kafka. Опыт работы с системами управления секретами (Vault). Опыт Troubleshooting в production-среде и понимание практик Chaos Engineering. Ожидания от Senior (дополнительно): Глубокая экспертиза в Linux и Kubernetes (написание Operators, понимание CRD, сложный networking). Опыт построения CI/CD пайплайнов на уровне всей платформы. Продвинутый уровень владения IaC (Ansible, модульность, написание ролей по best practices). Опыт работы с Service Mesh (Istio / Linkerd / Cilium). Глубокое понимание сетей и балансировки трафика (L4/L7, NGINX, Citrix). Коммерческий опыт работы с Highload-системами и облачными провайдерами (Huawei Cloud, AWS, Azure). Уверенная эксплуатация и оптимизация производительности Kafka, PostgreSQL, MongoDB, Redis. Опыт внедрения полноценного Observability (metrics + logs + tracing). Практический опыт нагрузочного тестирования (k6 или аналоги).",,3–6 лет,,https://almaty.hh.kz/vacancy/132629814
AI Engineer,,Алматы,Andersen,,"Andersen is hiring an AI Engineer for a project enhancing data and AI platform, improving analytics, data quality, and large-scale supply chain operations. The customer is a large international company operating in the commodities and supply chain sector, managing complex processes across sourcing, production, logistics, and global distribution. The business is focused on sustainability, efficiency, and innovation, while actively investing in digital transformation, cloud technologies, data platforms, automation, and analytics. It offers opportunities to work on large-scale technology solutions supporting critical operations worldwide. The project focuses on enhancing and optimizing the client’s existing data and AI platform within the agriculture and commodities domain. The team will work with large-scale datasets related to crop production, supply chains, and sales operations to improve data quality, accessibility, and analytical capabilities. Responsibilities: Developing and implementing AI solutions using Azure Machine Learning, including model training, deployment, and pipeline orchestration. Preparing and processing data for machine learning tasks, performing data preprocessing and feature engineering to ensure model quality and performance. Building and maintaining APIs for AI models using Python and .NET, enabling integration with external systems and applications. Collaborating with senior AI specialists and architects to implement technical AI solutions aligned with defined architecture and best practices. Working with Azure Cognitive Services (Vision, Speech, Language) to integrate pre-built AI capabilities into applications where appropriate. Setting up and maintaining AI development workflows in Azure DevOps, supporting CI/CD processes for model training, testing, and deployment. Containerizing AI applications using Docker and supporting deployment in Kubernetes environments on Azure. Monitoring deployed models and services, troubleshoot issues, and contributes to continuous improvement and optimization of AI solutions. Participating in testing, validation, and documentation of AI components to ensure reliability and maintainability of delivered solutions. Must-haves: Experience as an AI Specialist or in a similar role for 4+ years. Azure Machine Learning (training, deployment, pipelines). Python & .NET for AI development. Data preprocessing and feature engineering. API development for AI models. Familiarity with Azure DevOps for AI workflows. Knowledge of Cognitive Services (Vision, Speech, Language). Containerization (Docker, Kubernetes on Azure). Level of English – from Upper-Intermediate and above. Reasons why this job would be interesting to you: Experience in teamwork with leaders in FinTech, Healthcare, Retail, Telecom, and others. Andersen cooperates with such businesses as Samsung, Siemens, Johnson & Johnson, BNP Paribas, Ryanair, Mercedes, TUI, Verivox, Allianz, T-Systems, etc.. The opportunity to change the project and/or develop expertise in an interesting business domain. Job conditions – you can work both fully remotely and from the office or can choose a hybrid variant. Guarantee of professional, financial, and career growth! The company has introduced systems of mentoring and adaptation for each new employee. The opportunity to earn up to an additional 1,000 USD per month, depending on the level of expertise, which will be included in the annual bonus, by participating in the company's activities. Access to the corporate training portal, where the entire knowledge base of the company is collected and which is constantly updated. Bright corporate life (parties / pizza days / PlayStation / fruits / coffee / snacks / movies). Certification compensation (AWS, PMP, etc). Referral program. English courses. Private health insurance and compensation for sports activities. Join us!",,,3–6 лет,,https://almaty.hh.kz/vacancy/132780283
